,SLVID,_id_$oid,FoodCat1ID,FoodCat1Name,FoodCat2ID,FoodCat2Name,FoodCat3ID,FoodCat3Name,Variation_id_$oid,Variation_ID,Variation_Organic,Variation_CO2,Variation_text_en,Variation_text_sv,Variation_text_no,Variation_text_dk,Variation_RegionName,Variation_RegionID,Variation_Source,Name_sv,Name_no,Name_en,Name_dk,Class,Variation_RegionName_dk,Variation_RegionName_no,Variation_RegionName_en,Variation_RegionName_sv,WeightedAverageCO2
54,4111.0,5b0083876fd2dcf4a031be44,2,Fett och olja,110,Margarin och blandade fetter,539,Margarin 80%. hushålls-,5b7bd6c94a40085c092087bd,1.0,True,2.5,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Hushållsmargarin fett 80% berikad typ Hemköp,Husholdnings margarinfett 80% beriket type Hemköp,Household margarine fat 80% enriched type hemköp,Husholdnings margarin fedt 80% beriget type Hemköp,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,2.5
55,4112.0,5b0083876fd2dcf4a031be42,2,Fett och olja,110,Margarin och blandade fetter,539,Margarin 80%. hushålls-,,3.0,False,2.5,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Hushållsmargarin fett 80% berikad typ ICA,Husholdnings margarine fett 80% beriket type ICA,Household margarine fat 80% enriched type ica,Husholdnings margarin fedt 80% beriget type ICA,5.0,Danmark,Norge,Scandinavia,Sverige,2.5
56,4112.0,5b0083876fd2dcf4a031be42,2,Fett och olja,110,Margarin och blandade fetter,539,Margarin 80%. hushålls-,5b7bd6c94a40085c092087c0,1.0,True,2.5,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Hushållsmargarin fett 80% berikad typ ICA,Husholdnings margarine fett 80% beriket type ICA,Household margarine fat 80% enriched type ica,Husholdnings margarin fedt 80% beriget type ICA,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,2.5
57,17.0,5b0083876fd2dcf4a031bbf4,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,,3.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 40%,Lett margarinfett 40%,Light margarine fat 40%,Let margarine fedt 40%,2.0,Danmark,Norge,Scandinavia,Sverige,1.07
58,17.0,5b0083876fd2dcf4a031bbf4,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,5b7bd6c84a40085c09206b44,1.0,True,1.07,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Lättmargarin fett 40%,Lett margarinfett 40%,Light margarine fat 40%,Let margarine fedt 40%,2.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.07
59,18.0,,2,Fett och olja,110,Margarin och blandade fetter,531,"Margarin 40%, bords-",,2.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,"Lättmargarin m växtsterol 7,5% fett 35% berik typ Becel proactiv","Lett margarin med plantesterol 7,5%",Light margarine  fat 35% enriched with plant sterol ,"Let margarine med plantesterol 7,5% fedt 35% beriget type Becel proaktiv",3.0,Danmark,Norge,Scandinavia,Sverige,1.07
60,20.0,,2,Fett och olja,110,Margarin och blandade fetter,531,"Margarin 40%, bords-",,2.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 40% berikad typ Lätt & lagom,Lett margarinfett 40% anriket type Enkelt og greit,Light margarine fat 40% ,Let margarine fedt 40% beriget,5.0,Danmark,Norge,Scandinavia,Sverige,1.07
61,27.0,,2,Fett och olja,110,Margarin och blandade fetter,531,"Margarin 40%, bords-",,2.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,Lett margarinfett 40% beriket type Lett og bare oliven,Light margarine fat 40% enriched with olive,Let margarine fedt 40% beriget type Let &amp; bare oliven,5.0,Danmark,Norge,Scandinavia,Sverige,1.07
62,2192.0,5b0083876fd2dcf4a031bbee,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,,3.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 40%,Lett margarin fett 40%,Light margarine fat 40%,Let margarine fedt 40%,3.0,Danmark,Norge,Scandinavia,Sverige,1.07
63,2192.0,5b0083876fd2dcf4a031bbee,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,5b7bd6c94a40085c09208590,1.0,True,1.07,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Lättmargarin fett 40%,Lett margarin fett 40%,Light margarine fat 40%,Let margarine fedt 40%,3.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.07
64,2471.0,5b0083876fd2dcf4a031bbf2,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,,3.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 39% berikad typ Milda,Lett margarinfett 39% beriket type Milda,Light margarine fat 39% enriched type milda,Let margarine fedt 39% beriget type Milda,5.0,Danmark,Norge,Scandinavia,Sverige,1.07
65,2471.0,5b0083876fd2dcf4a031bbf2,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,5b7bd6c94a40085c09208638,1.0,True,1.07,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Lättmargarin fett 39% berikad typ Milda,Lett margarinfett 39% beriket type Milda,Light margarine fat 39% enriched type milda,Let margarine fedt 39% beriget type Milda,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.07
66,2489.0,5b0083876fd2dcf4a031bbf6,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,,3.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 38% berikad Becel olive,Lett margarinfett 38% beriket Becel oliven,Light margarine fat 38% enriched becel olive,Let margarine fedt 38% beriget Becel oliven,5.0,Danmark,Norge,Scandinavia,Sverige,1.07
67,2489.0,5b0083876fd2dcf4a031bbf6,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,5b7bd6c94a40085c09208669,1.0,True,1.07,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Lättmargarin fett 38% berikad Becel olive,Lett margarinfett 38% beriket Becel oliven,Light margarine fat 38% enriched becel olive,Let margarine fedt 38% beriget Becel oliven,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.07
68,4085.0,5b0083876fd2dcf4a031bbe6,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,,3.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin m omega 3 mjölkfri fett 40% berikad typ Carlshamn,Lett margarin med omega 3 melkfritt fett 40% beriket type Carlshamn,Light margarine with omega 3 milk-free fat 40% enriched type carlshamn,Let margarine med omega 3 mælkefrit fedt 40% beriget type Carlshamn,5.0,Danmark,Norge,Scandinavia,Sverige,1.07
69,4085.0,5b0083876fd2dcf4a031bbe6,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,5b7bd6c94a40085c0920879f,1.0,True,1.07,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Lättmargarin m omega 3 mjölkfri fett 40% berikad typ Carlshamn,Lett margarin med omega 3 melkfritt fett 40% beriket type Carlshamn,Light margarine with omega 3 milk-free fat 40% enriched type carlshamn,Let margarine med omega 3 mælkefrit fedt 40% beriget type Carlshamn,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.07
70,4104.0,5b0083876fd2dcf4a031bbec,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,,3.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 40% berikad typ VitaDor,Lett margarinfett 40% beriket type VitaDor,Light margarine fat 40% enriched type vitador,Let margarine fedt 40% beriget type VitaDor,5.0,Danmark,Norge,Scandinavia,Sverige,1.07
71,4104.0,5b0083876fd2dcf4a031bbec,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,5b7bd6c94a40085c092087ab,1.0,True,1.07,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Lättmargarin fett 40% berikad typ VitaDor,Lett margarinfett 40% beriket type VitaDor,Light margarine fat 40% enriched type vitador,Let margarine fedt 40% beriget type VitaDor,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.07
72,4105.0,5b0083876fd2dcf4a031bbf0,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,,3.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 40% berikad typ Coop,Failure,Light margarine fat 40% enriched type coop,Let margarine fedt 40% beriget type Coop,5.0,Danmark,Norge,Scandinavia,Sverige,1.07
73,4105.0,5b0083876fd2dcf4a031bbf0,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,5b7bd6c94a40085c092087ae,1.0,True,1.07,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Lättmargarin fett 40% berikad typ Coop,Failure,Light margarine fat 40% enriched type coop,Let margarine fedt 40% beriget type Coop,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.07
74,4106.0,5b0083876fd2dcf4a031bbea,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,,3.0,False,1.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Lättmargarin fett 40% berikad typ Willys,Lett margarinfett 40% beriket type Willys,Light margarine fat 40% enriched type willys,Let margarine fedt 40% beriget type Willys,5.0,Danmark,Norge,Scandinavia,Sverige,1.07
75,4106.0,5b0083876fd2dcf4a031bbea,2,Fett och olja,110,Margarin och blandade fetter,531,Margarin 40%. bords-,5b7bd6c94a40085c092087b1,1.0,True,1.07,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Lättmargarin fett 40% berikad typ Willys,Lett margarinfett 40% beriket type Willys,Light margarine fat 40% enriched type willys,Let margarine fedt 40% beriget type Willys,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.07
76,21.0,5b0083866fd2dcf4a031b4ef,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206b4c,0.0,True,1.6,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Majonäs,Majones,Mayonnaise,Mayonnaise,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.6
77,21.0,5b0083866fd2dcf4a031b4ef,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206b4e,2.0,False,1.6,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Majonäs,Majones,Mayonnaise,Mayonnaise,1.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,1.6
78,26.0,5b0083866fd2dcf4a031b46a,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206b5b,0.0,True,1.6,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Vinägrett,Vinaigrette,Vinaigrette,Vinaigrette,2.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.6
79,26.0,5b0083866fd2dcf4a031b46a,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206b5d,2.0,False,1.6,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Vinägrett,Vinaigrette,Vinaigrette,Vinaigrette,2.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,1.6
80,42.0,5b0083866fd2dcf4a031b57e,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206b8f,0.0,True,1.6,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Dressing fett ca 25%,Dressing fett ca 25%,Dressing fat 25%,Dressing fedt ca. 25%,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.6
81,42.0,5b0083866fd2dcf4a031b57e,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206b91,2.0,False,1.6,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Dressing fett ca 25%,Dressing fett ca 25%,Dressing fat 25%,Dressing fedt ca. 25%,5.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,1.6
82,43.0,,7,Livsmedelsrätter och ingredienser,156,"Majonnäs, dressing",962,"Dressing, majonnäs",,2.0,False,1.6,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Dressing majonnäs fett 60%,Dressing majones fett ca 60%,Dressing mayonnaise fat 60%,Mayonnaisedressing fedt ca. 60%,3.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",1.6
83,44.0,,7,Livsmedelsrätter och ingredienser,156,"Majonnäs, dressing",962,"Dressing, majonnäs",,2.0,False,1.6,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Dressing majonnäs fett 40%,Dressing majones fett ca 40%,Dressing mayonnaise fat 40%,Mayonnaisedressing fedt ca. 40%,3.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",1.6
84,45.0,,7,Livsmedelsrätter och ingredienser,156,"Majonnäs, dressing",962,"Dressing, majonnäs",,2.0,False,1.6,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Dressing majonnäs fett 25%,Dressing majones fett ca 25%,Dressing mayonnaise fat 25%,Mayonnaisedressing fedt ca. 25%,3.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",1.6
85,46.0,5b0083866fd2dcf4a031b57c,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206b9b,0.0,True,1.6,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Dressing olja,Dressing olje,Dressing oil,Olie dressing,2.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.6
86,46.0,5b0083866fd2dcf4a031b57c,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206b9d,2.0,False,1.6,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Dressing olja,Dressing olje,Dressing oil,Olie dressing,2.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,1.6
87,47.0,,7,Livsmedelsrätter och ingredienser,156,"Majonnäs, dressing",962,"Dressing, majonnäs",,2.0,False,1.6,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Dressing olja fett ca 25%,Dressing oljefett ca 25%,Dressing oil fat 25%,Olie dressing fedt ca. 25%,5.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",1.6
88,48.0,,7,Livsmedelsrätter och ingredienser,156,"Majonnäs, dressing",962,"Dressing, majonnäs",,2.0,False,1.6,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Dressing majonnäs lätt fett 15%,Dressing majones lett fett ca 15%,Dressing mayonnaise light fat 15%,Mayonnaisedressing let fedt ca. 15%,3.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",1.6
89,49.0,,7,Livsmedelsrätter och ingredienser,156,"Majonnäs, dressing",962,"Dressing, majonnäs",,2.0,False,1.6,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Dressing fett 0%,Dressing fett 0%,Dressing fat 0%,Dressing fedt 0%,2.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",1.6
90,50.0,,7,Livsmedelsrätter och ingredienser,156,"Majonnäs, dressing",962,"Dressing, majonnäs",,2.0,False,1.6,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Majonnäs fett 80%,Majones fett 80%,Mayonnaise fat 80%,Mayonnaise fedt 80%,2.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",1.6
91,51.0,5b0083866fd2dcf4a031b36c,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206baa,0.0,True,1.6,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Gurkmajonäs,Agurkmajones,Cucumber mayonnaise,Agurke mayonnaise,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.6
92,51.0,5b0083866fd2dcf4a031b36c,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206bac,2.0,False,1.6,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Gurkmajonäs,Agurkmajones,Cucumber mayonnaise,Agurke mayonnaise,4.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,1.6
93,52.0,5b0083866fd2dcf4a031b25a,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206bad,0.0,True,1.6,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Räkmajonäs,Rekemajones,Shrimp mayonnaise,Reje mayonnaise,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.6
94,52.0,5b0083866fd2dcf4a031b25a,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,962,Dressing. majonnäs,5b7bd6c84a40085c09206baf,2.0,False,1.6,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Räkmajonäs,Rekemajones,Shrimp mayonnaise,Reje mayonnaise,4.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,1.6
